transaction_id,account_id,transaction_date,transaction_type,amount,balance_after,description,merchant_name,merchant_category,location,reference_number,is_fraudulent
T     18203,A00000540,2024-12-25 04:45:30.615311,Payment,-350.13,9900.01,Son realize their in cell measure and.,"Rowe, Webb and Davis",Retail,Cassandrahaven,REF324699,False
T     18204,A00000344,2025-06-24 08:40:19.577796,Interest,354.73,43695.73,Relationship either agency benefit simply with Republican eye.,,,Gutierrezborough,REF631326,False
T     18205,A00000717,2025-01-27 11:38:32.317611,Interest,4767.11,19518.18,Him all necessary near national mouth let.,,,Maddoxbury,REF682526,False
T     18206,A00000038,2024-12-01 15:47:26.073169,Withdrawal,-717.48,14006.52,Establish close few maybe similar policy.,,,West Russell,REF927514,False
T     18207,A00000210,2025-03-12 20:42:29.402987,Payment,-483.68,307.32,Home program we dinner between new.,Cochran and Sons,Restaurant,,REF585279,False
T     18208,A00000479,2024-09-08 14:16:48.595351,Fee,-1016.04,24500.55,Trade admit choice region.,,,Westfurt,REF058668,False
T     18209,A00000448,2025-03-12 22:07:13.766262,Interest,3447.73,21331.61,Official parent huge mouth within exist action.,,,,REF286308,False
T     18210,A00000561,2024-12-19 22:37:30.849123,Fee,-1563.07,3978.67,Concern leader argue although.,,,South Brandon,REF386097,False
T     18211,A00000220,2024-12-21 03:44:07.179711,Transfer,-2893.14,8980.27,Cold fast within affect special central.,,,,REF395228,False
T     18212,A00000301,2025-06-06 00:19:10.431617,Withdrawal,-1682.64,9829.59,Play pick mind democratic.,,,,REF501619,False
T     18213,A00000713,2025-01-23 16:17:39.275102,Fee,-1029.16,18938.22,Shoulder something kind inside stage.,,,Maysberg,REF907526,False
T     18214,A00000990,2025-07-30 03:12:22.928138,Deposit,979.05,22034.78,Authority significant very.,,,,REF132506,False
T     18215,A00000377,2025-07-03 01:31:59.159171,Transfer,-2197.73,11246.44,Life indicate economy between.,,,Lake Sherrimouth,REF287087,False
T     18216,A00000269,2024-12-14 15:51:20.838797,Payment,-1786.07,39327.78,Especially often power cultural stand instead performance impact.,"Clark, Thompson and Johnson",Utilities,,REF306945,False
T     18217,A00000604,2024-12-23 10:32:49.689493,Interest,1758.15,33858.89,Newspaper quickly maintain street treatment.,,,Yangburgh,REF168364,False
T     18218,A00000167,2025-05-29 16:19:50.000500,Payment,-1842.01,41392.64,Rock with identify accept write music miss church.,"Patterson, Meyer and Parker",Grocery,Andersonhaven,REF035647,False
T     18219,A00000893,2025-03-25 03:29:43.624031,Withdrawal,-1703.15,6821.56,Model mission senior mention factor bank.,,,North Patricia,REF330702,False
T     18220,A00000750,2024-09-07 16:09:56.458041,Deposit,4423.89,26733.62,With onto son involve near once memory.,,,North Richardton,REF208149,False
T     18221,A00000534,2025-04-10 03:10:53.574737,Withdrawal,-72.83,12628.98,Would market if clearly where staff.,,,,REF038832,False
T     18222,A00000654,2025-03-03 10:42:55.674463,Payment,-254.71,7281.33,Outside pass particularly present politics hand impact eye.,"Castro, Mcmahon and Watts",Gas,Wernerstad,REF269025,False
T     18223,A00000989,2025-05-17 23:33:45.575155,Interest,1685.16,32972.84,Up for number recognize happen.,,,Gloverport,REF911623,False
T     18224,A00000624,2025-04-12 15:47:49.270062,Transfer,-2485.59,5057.21,Star behind tax everything nation.,,,Jenniferchester,REF830780,False
T     18225,A00000881,2025-04-28 22:51:22.178594,Withdrawal,-980.08,18167.61,Base sound consider tree.,,,Port Colton,REF283883,False
T     18226,A00000834,2025-03-26 10:55:13.567618,Payment,-546.95,41095.77,Staff myself surface.,Gamble-Schneider,Grocery,Stephaniehaven,REF071152,False
T     18227,A00000768,2025-05-20 01:29:32.368482,Transfer,2929.52,12521.22,Thus rest prevent kitchen perhaps business.,,,,REF180075,False
T     18228,A00000015,2024-09-18 16:42:22.666212,Withdrawal,-1933.58,41225.71,Home chair agent produce entire star during.,,,North Jimmyborough,REF357495,False
T     18229,A00000891,2025-04-07 06:41:17.431362,Interest,2871.69,44416.85,Large thank partner author both success there.,,,West Josephton,REF229595,False
T     18230,A00000390,2025-04-16 20:44:47.008247,Deposit,3268.8,6228.7,Win month rather for southern phone big.,,,Murphyfurt,REF520689,False
T     18231,A00000021,2024-12-29 01:14:59.286103,Interest,57.62,13834.83,Another in deal stay learn.,,,,REF768973,False
T     18232,A00000697,2025-06-19 12:49:40.654005,Withdrawal,-1984.95,1519.75,Yard someone while maybe line station.,,,Dylanshire,REF703975,False
T     18233,A00000834,2025-01-25 19:55:59.498055,Transfer,-3808.43,41095.77,Serve left center inside beyond travel fear.,,,Rhondaview,REF431300,False
T     18234,A00000704,2025-04-22 05:32:50.895665,Fee,-694.7,27799.7,Week act next administration.,,,Beckbury,REF249434,False
T     18235,A00000729,2025-04-18 11:02:16.287376,Transfer,8525.76,46858.08,Anything take anything apply.,,,,REF146551,False
T     18236,A00000607,2025-01-25 18:59:47.430233,Withdrawal,-75.04,29454.22,Blue happy notice hit federal take.,,,,REF900823,False
T     18237,A00000800,2025-08-07 12:45:02.760627,Withdrawal,-1892.34,45092.73,Walk note change step writer color similar.,,,West Kyle,REF854430,False
T     18238,A00000983,2024-12-08 12:51:14.847049,Fee,-46.85,19472.31,Maintain fine institution will.,,,Livingstonview,REF936466,False
T     18239,A00000374,2025-03-11 02:05:44.550363,Transfer,-142.15,11022.43,By must arrive course issue.,,,East Sarahfurt,REF585243,False
T     18240,A00000105,2025-03-31 21:59:56.772647,Withdrawal,-1843.57,2131.66,Parent fine and reach.,,,East Sandra,REF139081,False
T     18241,A00000536,2025-03-28 14:40:41.791977,Payment,-977.84,14306.61,Street reality star away reality hour behind from.,"Doyle, Carlson and Peters",Restaurant,,REF928647,False
T     18242,A00000062,2025-07-04 23:39:19.973129,Payment,-443.43,30090.49,Head reflect against modern perhaps sense police.,Warner Inc,Healthcare,North Bryan,REF702832,False
T     18243,A00000661,2024-12-08 16:39:16.633380,Withdrawal,-1442.3,46026.68,Against majority hotel.,,,West Timothy,REF505743,False
T     18244,A00000361,2025-03-07 20:46:10.070440,Interest,3797.09,6086.31,Model game weight vote significant develop.,,,,REF596505,False
T     18245,A00000046,2025-06-12 03:09:41.393864,Payment,-822.45,30259.4,Speech us amount spring.,Chavez Group,Retail,Lake Karen,REF107671,False
T     18246,A00000486,2025-01-01 05:47:34.146260,Payment,-1363.82,2758.64,Trip candidate move little head draw physical.,Ponce-Anderson,Healthcare,,REF429772,False
T     18247,A00000199,2025-02-20 21:38:03.267758,Deposit,3542.13,20407.04,Authority computer condition face any.,,,,REF250814,False
T     18248,A00000944,2025-01-31 18:50:14.405652,Payment,-1534.97,17351.96,Seek hope bank democratic check these.,Smith PLC,Healthcare,Lake Lucasside,REF213104,False
T     18249,A00000842,2024-09-25 07:33:39.851197,Transfer,-1083.9,36301.72,Up traditional school nice expert.,,,,REF456989,False
T     18250,A00000192,2025-03-18 12:21:34.533796,Withdrawal,-170.96,8349.54,For sister politics help.,,,Tamistad,REF167056,False
T     18251,A00000530,2025-03-15 03:17:26.719126,Payment,-1992.65,11378.01,Imagine success church may ability represent.,Williams and Sons,Gas,,REF030994,False
T     18252,A00000757,2025-05-27 19:09:56.457933,Payment,-650.96,39344.15,Trip yeah most federal practice hour forget.,Johnson Group,Healthcare,Sandraland,REF300977,False
T     18253,A00000652,2025-03-27 09:49:03.776905,Transfer,-4502.28,18145.13,Improve certainly individual mind garden may Congress.,,,Jamesberg,REF610812,False
T     18254,A00000229,2025-04-04 13:20:28.069160,Transfer,-6415.37,21330.23,Republican collection position rise total force whole.,,,North Rachaelmouth,REF352791,False
T     18255,A00000223,2025-04-16 03:04:20.317577,Withdrawal,-1066.94,41224.97,Develop ten nice city.,,,Rebeccamouth,REF370170,False
T     18256,A00000154,2024-10-31 19:02:28.021224,Fee,-1478.53,15633.96,Through six face possible common far travel.,,,,REF309308,False
T     18257,A00000258,2024-11-25 11:08:37.699873,Interest,198.52,6638.25,Network nation remain system.,,,West Jenniferchester,REF292926,False
T     18258,A00000932,2024-11-11 16:55:12.542335,Transfer,5371.74,38686.1,College unit identify three.,,,Lake Christopher,REF146799,False
T     18259,A00000726,2024-10-08 16:03:46.640660,Deposit,2260.14,45262.29,Chair method difficult cause force.,,,North Justin,REF619257,False
T     18260,A00000382,2025-04-11 22:28:35.574393,Fee,-199.14,31670.25,Air source certainly.,,,North Brenda,REF752391,False
T     18261,A00000505,2025-07-01 20:12:12.452041,Transfer,-5156.18,5393.2,Present people senior do reach.,,,North James,REF245762,False
T     18262,A00000811,2024-11-24 06:03:23.120155,Deposit,562.06,7813.46,Out surface number memory detail at.,,,West Tyler,REF421638,False
T     18263,A00000758,2024-11-24 19:55:17.018306,Payment,-628.01,17767.0,Physical bank computer green father could wear.,Newman Ltd,Grocery,Thompsonport,REF721211,False
T     18264,A00000578,2025-07-13 12:46:42.183420,Payment,-980.31,24777.17,Business big and art consumer mention worry.,White Ltd,Restaurant,Lake Sharon,REF987591,False
T     18265,A00000874,2024-09-12 14:16:11.743135,Transfer,-6702.25,9371.39,Arrive change center any son how.,,,,REF187052,False
T     18266,A00000729,2025-05-18 02:42:27.796651,Deposit,2043.89,46858.08,Herself ahead stage.,,,Jamesview,REF364535,False
T     18267,A00000612,2024-11-08 15:16:38.226101,Deposit,1715.11,19534.59,Citizen or apply every thank worker environmental.,,,South Tamara,REF254750,False
T     18268,A00000460,2025-07-24 20:30:56.156432,Interest,1841.76,28729.9,Economic nor edge he.,,,New Ashleyhaven,REF992835,False
T     18269,A00000447,2025-02-28 01:15:56.392514,Interest,2389.14,457.45,Throw degree husband.,,,South Kenneth,REF222678,False
T     18270,A00000908,2025-04-02 22:44:45.902807,Deposit,1547.94,45034.93,Million then science available significant admit.,,,,REF509217,False
T     18271,A00000802,2024-08-26 09:13:23.493312,Deposit,4448.36,21674.91,Clearly remember when lose.,,,West Paultown,REF683812,False
T     18272,A00000104,2025-01-02 08:59:35.018559,Fee,-1125.46,40302.47,Miss kind effect thank list space real.,,,Kathleenfort,REF251600,False
T     18273,A00000944,2025-04-09 06:44:50.885947,Deposit,36.61,17351.96,Black serious collection worker party once soldier.,,,,REF227807,False
T     18274,A00000098,2025-02-04 13:04:40.289955,Withdrawal,-226.63,2738.83,Blue decide at hundred range current.,,,Petershire,REF670928,False
T     18275,A00000911,2025-05-20 23:11:32.121861,Fee,-1858.87,3099.63,Media else possible science gun answer.,,,South Sarahbury,REF739827,False
T     18276,A00000459,2025-02-16 20:26:58.148204,Deposit,1767.87,10061.65,Open close affect drop art show.,,,Lake Nicoleberg,REF833113,False
T     18277,A00000989,2024-11-26 01:50:53.804935,Withdrawal,-1037.34,32972.84,Face dinner baby seem safe interesting live finish.,,,East Kimberly,REF160449,False
T     18278,A00000660,2024-09-16 17:47:15.392849,Withdrawal,-1089.59,47477.71,Common green mind address blue thank.,,,,REF437731,False
T     18279,A00000322,2025-07-02 13:02:09.722106,Deposit,4981.45,46134.64,About experience scientist big.,,,,REF269543,False
T     18280,A00000812,2024-09-12 04:03:15.983711,Deposit,938.38,24955.14,Individual real several husband mother eat land.,,,North Eric,REF677822,False
T     18281,A00000766,2025-06-23 05:34:16.766771,Interest,619.48,35782.78,Wrong your skill remember growth Republican.,,,West Cindyport,REF632793,False
T     18282,A00000450,2025-03-30 13:55:28.785207,Deposit,1220.0,43086.18,Standard myself certain executive candidate.,,,West Dawnmouth,REF314949,False
T     18283,A00000273,2024-10-30 10:03:11.263041,Fee,-1701.87,39232.29,Almost ago visit something fact final support myself.,,,,REF550641,False
T     18284,A00000084,2025-07-24 21:35:02.559086,Withdrawal,-118.94,20166.4,Least machine until exist.,,,Potterland,REF303916,False
T     18285,A00000649,2024-10-17 03:17:15.676593,Payment,-1001.58,35636.22,Them animal large require teacher.,Mejia Ltd,Healthcare,Lake Jimview,REF584808,False
T     18286,A00000086,2025-03-03 22:38:32.205053,Withdrawal,-1621.98,40576.36,Race since through.,,,Brookschester,REF161105,False
T     18287,A00000117,2025-05-24 05:24:25.193046,Withdrawal,-1320.38,33255.36,Red fine sport message and candidate.,,,Rodriguezville,REF130390,False
T     18288,A00000590,2025-01-12 02:01:53.109300,Payment,-813.13,28730.23,Research increase billion about we claim white enjoy.,White Group,Utilities,,REF253112,False
T     18289,A00000118,2025-01-24 02:02:41.564643,Payment,-258.25,8348.4,Fall catch program her mission.,Higgins-Owens,Gas,Lake Alexandra,REF631842,False
T     18290,A00000170,2024-11-23 03:10:44.781176,Transfer,-7994.95,23836.64,Fine pretty listen day above beat establish.,,,North Sethstad,REF844488,False
T     18291,A00000198,2025-04-14 22:30:56.962254,Withdrawal,-240.81,34058.81,Look recent be they.,,,,REF959953,False
T     18292,A00000171,2025-03-05 05:20:41.315296,Withdrawal,-480.85,22925.13,Talk better wrong forward.,,,East Chad,REF582079,False
T     18293,A00000534,2024-10-08 06:10:06.382453,Payment,-1043.93,12628.98,Third tell in image catch.,"Thompson, Walker and Hamilton",Retail,South Holly,REF241733,False
T     18294,A00000920,2024-08-30 11:01:05.495386,Fee,-1712.81,15409.39,Push maybe serious score.,,,East Maryside,REF331604,True
T     18295,A00000057,2024-10-01 06:11:34.275583,Deposit,2257.61,41394.66,Expect more seem change interest.,,,,REF559913,False
T     18296,A00000703,2024-09-21 22:27:17.221890,Deposit,2669.37,35352.62,Statement nothing north fill generation group.,,,Port Laura,REF768717,False
T     18297,A00000715,2025-05-19 02:36:26.322521,Payment,-1873.34,36920.52,Federal recognize prepare total let.,Mcfarland and Sons,Grocery,Hesterborough,REF605746,False
T     18298,A00000004,2024-12-03 21:34:09.820919,Transfer,-986.4,48707.5,Put stuff body specific reach.,,,South George,REF052389,False
T     18299,A00000791,2025-08-02 03:41:19.484668,Fee,-1429.7,24326.68,Set support human step number.,,,Lake Sandraport,REF279055,False
T     18300,A00000525,2025-04-18 11:15:41.251092,Interest,830.54,18547.38,Heart side view chance ten way color tax.,,,New Tinashire,REF385297,False
T     18301,A00000311,2025-02-25 06:13:14.718424,Transfer,9305.57,-650.4,Modern have hear dinner week talk learn possible.,,,Lake Denisemouth,REF918623,False
T     18302,A00000669,2024-12-23 16:44:02.021932,Withdrawal,-192.43,38705.9,Character total dark else think seven.,,,,REF185613,False
T     18303,A00000038,2025-05-29 20:26:51.965268,Interest,1130.6,14006.52,Never area type enter who.,,,,REF808621,False
T     18304,A00000317,2025-04-10 04:38:55.547457,Withdrawal,-906.47,48030.56,Into high both property could weight.,,,,REF874177,False
T     18305,A00000149,2025-06-07 17:22:53.100524,Transfer,-1730.0,5557.35,Bank seat site area go white.,,,West Meganside,REF507082,False
T     18306,A00000305,2024-09-26 21:54:55.270808,Fee,-1411.86,4208.76,Course firm box deal.,,,West Andrew,REF472465,False
T     18307,A00000948,2025-03-03 09:15:03.154207,Deposit,1172.91,6538.55,Fear customer manage.,,,,REF697283,False
T     18308,A00000387,2024-10-05 09:12:47.947897,Withdrawal,-1497.48,24306.11,If seem science end measure future truth.,,,North Donna,REF082476,False
T     18309,A00000707,2024-11-01 22:54:21.243508,Interest,3949.55,31001.97,Little maybe finally officer international.,,,Rollinschester,REF708190,False
T     18310,A00000272,2025-07-24 15:14:28.960236,Interest,2608.46,37857.63,Season might discussion drug.,,,Adamsside,REF908707,False
T     18311,A00000242,2025-02-01 05:55:06.084609,Transfer,-74.48,11084.08,Red cover charge think care open.,,,Lake Carolynfurt,REF556459,False
T     18312,A00000971,2025-04-03 06:52:55.817330,Interest,2339.76,8538.35,On effort store work anything despite around.,,,Darrenland,REF694436,False
T     18313,A00000088,2025-03-07 14:17:55.126723,Withdrawal,-1085.83,38143.03,Discuss really him prevent stand class.,,,South Peter,REF528619,False
T     18314,A00000370,2024-10-12 14:16:26.094898,Interest,1064.42,26952.29,Them event piece economic.,,,,REF365898,False
T     18315,A00000804,2025-07-25 07:52:46.520560,Deposit,1050.55,19645.93,Sell cost stand his oil draw.,,,,REF313340,False
T     18316,A00000220,2024-11-27 19:57:06.112718,Interest,85.77,8980.27,Boy they parent knowledge your.,,,,REF690192,False
T     18317,A00000440,2024-10-26 05:32:23.771572,Withdrawal,-1454.82,2597.29,Whom month expect free can page thing six.,,,New Kennethport,REF657867,False
T     18318,A00000932,2024-09-05 18:53:23.792265,Deposit,1073.89,38686.1,Project standard give away drive message project require.,,,,REF905190,False
